Permit Number,Owner Name,Operating Name,Street,City,State,Zip,Zip4,County,Latitude,Longitude
CA-W-853,"Cuvaison, Inc.",Cuvaison Winery,4550 Silverado Trl,Calistoga,CA,94515,9647,Napa,,
CA-W-16845,"Bryan Henry, Richard Henry & Michael Trujillo",Karl Lawrence Cellars,3718 N. Saint Helena Hwy,Calistoga,CA,94515,9651,Napa,,
CA-W-16538,"Venge Vineyards, Inc",Venge Vineyards,4708 Silverado Trl,Calistoga,CA,94515,0,Napa,,
CA-W-303,Schramsberg Vineyards Company, ,1400 Schramsberg Rd,Calistoga,CA,94515,9622,Napa,,
CA-W-3336,"Olabisi, Llc",Olabisi,1617 Cedar St,Calistoga,CA,94515,1507,Napa,,
CA-W-16603,"Barlow Vineyards, Llc",Barlow Vineyards,1510 Diamond Mountain Rd,Calistoga,CA,94515,0,Napa,,
CA-W-2782,Dyer Straits Wine Company Llc,Dyer Straits Wine Company,1510 Diamond Mountain Rd,Calistoga,CA,94515,0,Napa,,
CA-W-1816,"Vincent Arroyo Winery, Inc.", ,2361 Greenwood Ave,Calistoga,CA,94515,1031,Napa,,
CA-W-3081,"Radial Integration, Llc",Mine Wine Co.,4550 Silverado Trl,Calistoga,CA,94515,9647,Napa,,
CA-W-16631,"Root & Seed, Llc",Bee 9 Wine,1606 Harley St,Calistoga,CA,94515,1326,Napa,,
CA-W-17087,Massican Llc,Massican,1518 Filmore St,Calistoga,CA,94515,1310,Napa,,
CA-W-17235,"Maldonado Wines, Llc",Maldonado Vineyards,3070 Old Lawley Toll Rd,Calistoga,CA,94515,0,Napa,,
CA-W-15348,"Cederquist Wine Company, Llc",Cederquist Wine Company,5136 Sharp Rd,Calistoga,CA,94515,0,Napa,,
CA-W-3611,"Summers Winery, Llc",Villa Andriana,1171 Tubbs Ln,Calistoga,CA,94515,1053,Napa,,
CA-W-15093,"Three Monkeys, Llc", ,2424 Janis Way,Calistoga,CA,94515,1211,Napa,,
CA-W-16129,"Melissa Kelly Wines, Llc", ,8 Miriam Dr,Calistoga,CA,94515,1335,Napa,,
CA-W-16424,"Bragg Vineyards, Llc",Bragg Vineyards,2020 Cedar St,Calistoga,CA,94515,1557,Napa,,
CA-W-2750,"Plam Vineyards, Inc.",Plam Vineyards & Winery,1091 Larkmead Ln,Calistoga,CA,94515,9618,Napa,,
CA-W-15140,Shypoke Vineyard Llc, ,2882 Foothill Blvd,Calistoga,CA,94515,1230,Napa,,
CA-W-3008,"Tft #5, Ltd.",Teachworth Winery,4451 Saint Helena Hwy N,Calistoga,CA,94515,0,Napa,,
CA-W-16578,"Mb Vogelzang Vineyards, Llc",Vogelzang Vineyard,4550 Silverado Trail N,Calistoga,CA,94515,1111,Napa,,
CA-W-2102,John P. Paoletti,Paoletti,4501 Silverado Trl,Calistoga,CA,94515,9647,Napa,,
CA-W-17392,"Pavitt Family Vineyards, Llc",Phifer Pavitt Wines,4660 Silverado Trl,Calistoga,CA,94515,9648,Napa,,
CA-W-17137,"M.T. Bottles, Llc",The Grade Cellars,1091 Larkmead Ln,Calistoga,CA,94515,9675,Napa,,
CA-W-16623,Schramsberg Vineyards Company,J. Davies Vineyards,1091 Larkmead Ln,Calistoga,CA,94515,9675,Napa,,
CA-W-16742,"Fortress Vineyards, Inc.",Fortress Vineyards,1091 Larkmead Ln,Calistoga,CA,94515,9675,Napa,,
CA-W-2121,"Reverie On Diamond Mountain, L.L.C.", ,1520 Diamond Mountain Rd,Calistoga,CA,94515,9669,Napa,,
CA-W-2016,Diamond Mountain Vineyard, ,2121 Diamond Mountain Rd,Calistoga,CA,94515,9636,Napa,,
CA-W-15037,"The Wine Garage, Inc.",Wine Garage,1020 Unit C Foothill Blvd,Calistoga,CA,94515,1712,Napa,,
CA-W-16378,"Portalupi Wine Company, Inc.",Portalupi Wine Company,1170 Tubbs Ln,Calistoga,CA,94515,0,Napa,,
CA-W-15931,"Frank Mcpherson Promise, Llc",Promise,1091 Larkmead Ln,Calistoga,CA,94515,9618,Napa,,
CA-W-15315,"D-Cubed Cellars, Inc.",D-Cubed Cellars,1091 Larkmead Ln,Calistoga,CA,94515,9618,Napa,,
CA-W-20393,"Amici Cellars, Inc.",Amici,3130 Old Lawley Toll Rd,Calistoga,CA,94515,9728,Napa,,
CA-W-3393,"Villa Amorosa, Inc.",Castello Di Amorosa,4045 Saint Helena Hwy,Calistoga,CA,94515,9609,Napa,,
CA-W-15265,Ana Maria Becker & Gilbert Scott Becker,Boodeaux Vineyards,1111 Berry St,Calistoga,CA,94515,9642,Napa,,
CA-W-20233,"Palisades Wine Company, Llc",Palisades Wine Company,3130 Old Lawley Toll Rd,Calistoga,CA,94515,9728,Napa,,
CA-W-1739,Teale Creek Associates, ,1510 Diamond Mountain Rd,Calistoga,CA,94515,9669,Napa,,
CA-W-16018,Meteor Vineyard Llc,Meteor Vineyard,1510 Diamond Mountain Rd,Calistoga,CA,94515,9669,Napa,,
CA-W-15520,"Saviez Vineyard Wine Company, Llc",Saviez Wine Comany,4060 Silverado Trl,Calistoga,CA,94515,9650,Napa,,
CA-W-15275,"Tedeschi Company, Llc",Tedeschi Family Winery,2779 Grant St,Calistoga,CA,94515,1009,Napa,,
CA-W-15205,"Stonewriter, Llc", ,1478 Fairway Vista Ct,Calistoga,CA,94515,1007,Napa,,
CA-W-1505,Diageo Chateau & Estate Wines Company,Sterling Vineyards,1111 Dunaweal Ln,Calistoga,CA,94515,0,Napa,,
CA-W-16058,Mc Wines Llc,Mc Wines,1170 Tubbs Ln,Calistoga,CA,94515,1054,Napa,,
CA-W-17265,"Hudson Wine Company, Llc",Mcg Cellars,1170 Tubbs Ln,Calistoga,CA,94515,1054,Napa,,
CA-W-15908,"Envy Wines, Llc",Envy Wines,1170 Tubbs Ln,Calistoga,CA,94515,1054,Napa,,
CA-W-17303,Herb Lamb Vineyards Llc,Herb Lamb Vineyards,3718 N Saint Helena Hwy,Calistoga,CA,94515,9651,Napa,,
CA-W-16587,"Oak Cliff Cellars, Llc",Oak Cliff Cellars,3718 N Saint Helena Hwy,Calistoga,CA,94515,9651,Napa,,
CA-W-15953,Jesus Madrigal,Madrigal Vineyards,3718 N Saint Helena Hwy,Calistoga,CA,94515,9651,Napa,,
CA-W-16280,"Fulton Family Winery, Inc", ,263 Petrified Forest Rd,Calistoga,CA,94515,9795,Napa,,
CA-W-16574,"Hourglass Wine Company, Inc.",Hourglass Wine Company,817 Lommel Rd,Calistoga,CA,94515,9649,Napa,,
CA-W-16589,"Langevin, Llc",L'angevin,4550 Silverado Trl,Calistoga,CA,94515,0,Napa,,
CA-W-15363,Larkmead Vineyards, ,1100 Larkmead Ln,Calistoga,CA,94515,9619,Napa,,
CA-W-16794,Matthew St Johns Reid & Martha Lamar Webb,Pwr Wines,1311 Pine St,Calistoga,CA,94515,1737,Napa,,
CA-W-16691,Versant Vineyards Inc.,Versant Vineyards,3292 Old Lawley Toll Rd,Calistoga,CA,94515,9744,Napa,,
CA-W-3329,Jericho Canyon Vineyards Llc.,Jericho Canyon Vineyards,3292 Old Lawley Toll Rd,Calistoga,CA,94515,9744,Napa,,
CA-W-17106,Karen Cakebread,Kc Wine Company,1524 Greenwood Ave,Calistoga,CA,94515,1016,Napa,,
CA-W-16001,The Albert & Adelle Brounstein Trust,Diamond Creek Vineyards,1500 Diamond Mountain Rd,Calistoga,CA,94515,9669,Napa,,
CA-W-16488,"Jackson Family Wines, Inc.",Atalon Winery,3299 Bennett Ln,Calistoga,CA,94515,9725,Napa,,
CA-W-1897,Charles Leland Johnston Iii,Helena View Johnston Vineyards Winery,3500 State Highway 128,Calistoga,CA,94515,9715,Napa,,
CA-W-2967,"Aubert Winegrowing, Incorporated",Aubert Wines,333 Silverado Trl,Calistoga,CA,94515,1801,Napa,,
CA-W-15661,"Checkerboard Vineyards, Llc",Checkerboard Vineyards,4331 Azalea Springs Way,Calistoga,CA,94515,9630,Napa,,
CA-W-16180,"Grant Street Vineyards, Llc",Grant Street Vineyards,2028 Grant St,Calistoga,CA,94515,1345,Napa,,
CA-W-15620,"Robert Hunter Iii, Llc",Hunter 3 Wines,3340 Highway 128,Calistoga,CA,94515,9727,Napa,,
CA-W-3463,Bennett Lane Winery Llc,Bennett Lane Winery,3340 Highway 128,Calistoga,CA,94515,9727,Napa,,
CA-W-15388,"26 Brix, Llc",B Cellars,400 Silverado Trl,Calistoga,CA,94515,1809,Napa,,
CA-W-2955,Vincent Alan Tofanelli,Tofanelli Wines,1212 Pine St,Calistoga,CA,94515,1736,Napa,,
CA-W-3212,"Zahtila Vineyards, Inc.",Zahtila Vineyards,2250 Lake County Hwy,Calistoga,CA,94515,1143,Napa,,
CA-W-17113,"Pickett Road Wine Company, Llc",Pickett Road Wine Company,2339 Pickett Rd,Calistoga,CA,94515,0,Napa,,
CA-W-15083,"Hemisphere Wine Company, Inc.",Hemisphere Wine Company,4550 Silverado Trail N,Calistoga,CA,94515,0,Napa,,
CA-W-2649,"Frank Family Vineyards, Llc",Frank Family Vineyards,1091 Larkmead Ln,Calistoga,CA,94515,9618,Napa,,
CA-W-16347,"Lava Vine, Llc",Lava Vine Vineyards,965 Silverado Trl,Calistoga,CA,94515,1128,Napa,,
CA-W-16934,"Meander, Llc",Meander,3130 Old Lawley Toll Rd,Calistoga,CA,94515,1111,Napa,,
CA-W-3263,"Clos Pegase Winery, Inc.", ,1060 Dunaweal Ln,Calistoga,CA,94515,9798,Napa,,
CA-W-17484,Manuel & Maria Frias,Frias Family Vineyard,4550 N Silverado Trl N,Calistoga,CA,94515,9647,Napa,,
CA-W-2406,"Storybook Mountain Winery, Inc.", ,3835 State Highway 128,Calistoga,CA,94515,9739,Napa,,
CA-W-17386,"J. Cellars Investments, Llc",Joseph Cellars,4550 Silverado Trail,Calistoga,CA,94515,9647,Napa,,
CA-W-3444,"Twomey Cellars, Llc",Twomey Cellars,1183 Dunaweal Ln,Calistoga,CA,94515,9799,Napa,,
CA-W-20050,"Krill Family Vineyards, Llc",Krill Family Vineyards,1170 Tubbs Ln,Calistoga,CA,94515,1054,Napa,,
CA-W-20314,"Legendary Mermaid, Lp Same Rope Enterprises, Llc, Gp",La Sirena Wines,3292 Old Lawley Toll Rd,Calistoga,CA,94515,0,Napa,,
CA-W-20291,"Heller Family Vineyards, Llc", ,5136 Sharp Rd,Calistoga,CA,94515,0,Sonoma,,
CA-W-20417,"Barrett And Barrett Vineyards, Lp",Barrett & Barrett Wines,3070 Old Lawley Toll Road,Calistoga,CA,94515,9728,Usa,,
CA-W-2332,"Nancy C. Fahden, Antone H. Fahden & Lyall K. Fahden",Hans Fahden Vineyards,5300 Mountain Home Ranch Rd,Calistoga,CA,94515,9573,Sonoma,,
CA-W-1636,Sugarloaf Farming Corporation,Peter Michael Winery,12400 Ida Clayton Rd,Calistoga,CA,94515,9507,Sonoma,,
CA-W-17181,"Designs On Wine, Llc",San Vicente Cellars,537 Constitution Ave,Camarillo,CA,93012,8571,Ventura,,
CA-W-1210,"The Daume Winery, Inc.",The Daume Winery,300 S Lewis St,Camarillo,CA,93012,0,Ventura,,
CA-W-15898,"Mcb Enterprises, Inc.",Cantara Cellars,126 N Wood Rd,Camarillo,CA,93011,0,Ventura,,
CA-W-16107,Jerry & Kimberly Monahan,Bella Victorian Vineyard,1735 Pancho Rd,Camarillo,CA,93012,8540,Ventura,,
CA-W-17138,Rancho Olivo Vineyards Llc,Nello Olivo Wines,4331 Rancho Rd,Cameron Park,CA,95682,9636,El Dorado,,
CA-W-16256,"Garnet Sun, Llc",Beemers Winery,3500 Carson Rd,Camino,CA,95709,9330,El Dorado,,
CA-W-3533,"Wofford Wines, Llc", ,1900 Hidden Valley Ln,Camino,CA,95709,9724,El Dorado,,
CA-W-3406,Bolster's Hilltop Ranch, ,2000 Larsen Dr,Camino,CA,95709,9788,El Dorado,,
CA-W-3259,Hill-Mar Llc,Illuminare Estate,3500 Carson Rd,Camino,CA,95709,0,El Dorado,,
CA-W-15208,Findleton Estate & Winery Irrevocable Trust,Findleton Estate And Vineyard,3500 Carson Rd,Camino,CA,95709,9330,El Dorado,,
CA-W-3244,"Crystal Basin Cellars, Inc.",Crystal Basin Cellars,3550 Carson Rd,Camino,CA,95709,9330,El Dorado,,
CA-W-2896,Albert Di Vittorio & Sally Di Vittorio,Di Vittorio Winery,3961 Seven Ridges Rd,Camino,CA,95709,9519,El Dorado,,
CA-W-3059,"Madrona Vineyards, L. P.",Madrona Vineyards,2560 High Hill Rd,Camino,CA,95709,0,El Dorado,,
CA-W-2877,Michael Ralph Adams,Stone's Throw Vineyard & Winery,3541 N Canyon Rd,Camino,CA,95709,9779,El Dorado,,
CA-W-3258,Thomas O. Brown, ,2875 Larsen Dr,Camino,CA,95709,9790,El Dorado,,
CA-W-15384,"Siempre Winery, Inc.", ,165 Cristich Ln,Campbell,CA,95008,5409,Santa Clara,,
CA-W-15757,Stroth Hall Cellars Llc,Stroth Hall Cellars,165 Cristich Ln,Campbell,CA,95008,5409,Santa Clara,,
CA-W-3047,"Pinder Winery & Vineyard, Llc",Pinder Winery,165 Cristich Ln,Campbell,CA,95008,5409,Santa Clara,,
CA-W-15726,"Merton Thomas, Jr",Gloriosa Vineyards,Forrest Gate Road,Campo,CA,91906,0,San Diego,,
CA-W-16540,Rodenborn Enterprises Llc,Tryphon Vineyards,15768 Mountain House Rd,Camptonville,CA,95922,0,Yuba,,
CA-W-3344,Phil & Peggy Crews,Pelican Ranch Winery,102 Kennedy Dr,Capitola,CA,95010,0,Santa Cruz,,
CA-W-16563,"Nicoll Brothers Enterprises, Llc",Levenpence Cellars,751 Porcupine Ln,Carlotta,CA,95528,0,Humboldt,,
CA-W-2224,Witch Creek Winery, ,2906 Carlsbad Blvd,Carlsbad,CA,92008,2903,San Diego,,
CA-W-1127,"Great American Wineries, Inc.",Chateau Julien,8940 Carmel Valley Rd,Carmel,CA,93923,9577,Monterey,,
CA-W-17292,"Holman Ranch, Llc",Holman Ranch,18181 Cachagua Rd,Carmel Valley,CA,93924,9313,Monterey,,
CA-W-16556,Raymond V. Smith,Indigene Cellars,18181 Cachagua Rd,Carmel Valley,CA,93924,9313,Monterey,,
CA-W-2974,"Bernardus, Llc",Bernardus Winery,21810 Parrott Ranch Rd,Carmel Valley,CA,93924,9336,Monterey,,
CA-W-3264,Alhona Vineyards Llc,Alhona Vineyards,19356 Cachagua Rd,Carmel Valley,CA,93924,9002,Monterey,,
CA-W-1601,Walter N. Georis,Georis Winery,18201 Cachagua Rd,Carmel Valley,CA,93924,9383,Monterey,,
CA-W-1775,"Joullian Vineyards A Limited Partnership, Joullian Vineyards Ltd., Gp",Joullian Vineyards,20300 Cachagua Rd,Carmel Valley,CA,93924,9372,Monterey,,
CA-W-2049,"Galante Family Winery, Inc.", ,18181 Cachagua Rd,Carmel Valley,CA,93924,9313,Monterey,,
CA-W-16770,"Private Capital Strategies, Inc.",Secret Garden Cellars,26365 Jeanette Rd,Carmel Valley,CA,93924,9228,Monterey,,
CA-W-17011,"Caraccioli Cellars, Inc.",Caraccioli Cellars,18181 Cachagua Rd,Carmel Valley,CA,93924,0,Monterey,,
CA-W-3070,William J. And Jana G. Saunders,Boete Winery,67 E Carmel Valley Rd,Carmel Valley,CA,93924,9652,Monterey,,
CA-W-15796,"Rancho Sin Frenos, Llc",Rancho Sin Frenos,33757 Carmel Valley Rd,Carmel Valley,CA,93924,9303,Monterey,,
CA-W-15784,Salvatore F. Rombi,Salvatore Rombi Winery,26 Trampa Canyon,Carmel Valley,CA,93924,9343,Monterey,,
CA-W-3626,"Cmr, Llc",Cmr Winery,37509 Tassajara Rd,Carmel Valley,CA,93924,9027,Monterey,,
CA-W-3067,Lynn J. Sakasegawa & Paul J. Stokes,Carmel Hills Winery,11700 Camino Escondido,Carmel Valley,CA,93924,9242,Monterey,,
CA-W-1988,"Heller Estates, Inc.", ,18820 Cachagua Rd,Carmel Valley,CA,93924,9393,Monterey,,
CA-W-2950,William K. Parsons & Mary Ellen Parsons,Parsonage Cellars,74 E Carmel Valley Rd,Carmel Valley,CA,93924,9652,Monterey,,
CA-W-15385,Joseph & Bette Kovacs,Szalay,36023 Cachagua Rd,Carmel Valley,CA,93924,9481,Monterey,,
CA-W-16475,Wreckless Blenders Llc,Wreckless Blenders,6365 Palm Dr,Carmichael,CA,95608,4569,Sacramento,,
CA-W-16279,Ronald D Starr And George W Johnson,R & G Wines,5417 Tree Side Dr,Carmichael,CA,95608,0,Sacramento,,
CA-W-20192,Twiningvine Llc, ,16851 Cull Canyon Rd,Castro Valley,CA,94552,9533,Alameda,,
CA-W-2755,"Westoverwinery.Com, Inc.",Westover,34329 Palomares Rd,Castro Valley,CA,94552,9618,Alameda,,
CA-W-17517,Rigg Estate Vineyards Llc, ,24542 Palomares Rd,Castro Valley,CA,94552,9764,Alameda,,
CA-W-2794,"Chouinard Vineyards, Inc.",Chouinard Vineyards,33853 Palomares Rd,Castro Valley,CA,94552,9616,Alameda,,
CA-W-2717,Stuart Alan Selkirk And Laura Lee Selkirk,Cayucos Cellars,12530 Santa Rita Rd,Cayucos,CA,93430,1565,San Luis Obispo,,
CA-W-17472,Devils Gate Wine Works, ,12530 Santa Rita Rd,Cayucos,CA,93430,1565,San Luis Obispo,,
CA-W-3133,"Hirsch Winery, Llc",Hirsch Winery,45075 Bohan Dillon Rd,Cazadero,CA,95421,9659,Sonoma,,
CA-W-3503,"George Wine Company, Llc",George Wine Company,45075 Bohan Dillon Rd,Cazadero,CA,95421,9659,Sonoma,,
CA-W-16700,"Flowers Vineyard And Winery, Llc",Flowers Vineyard And Winery,28500 Seaview Rd,Cazadero,CA,95421,9767,Sonoma,,
CA-W-1755,Daniel Theodore Schoenfeld,Wild Hog Vineyard,30904 King Ridge Rd,Cazadero,CA,95421,9550,Sonoma,,
CA-W-15636,585 Wine Partners Llc, ,6342 Bystrum Rd,Ceres,CA,95307,0,Stanislaus,,
CA-W-579,Bronco Wine Company, ,6342 Bystrum Rd,Ceres,CA,95307,0,Stanislaus,,
CA-W-15590,Marc E. Orman,Clavey Vineyards,20017 Meyer Rd,Chicago Park,CA,95712,0,Nevada,,
CA-W-16255,John U Roney,Roney Wines,5900 Anita Rd,Chico,CA,95973,0,Butte,,
CA-W-1836,Honey Run Honey Co., ,2309 Park Ave,Chico,CA,95928,6706,Butte,,
CA-W-15739,Carolina Bertagna,Bertagna Son Kissed Vineyard,3363 Hegan Ln,Chico,CA,95928,9589,Butte,,
CA-W-17218,Stephen J. Schuster,Emerald C Vineyards,3746 Keefer Rd,Chico,CA,95973,9708,Butte,,
CA-W-1659,Norman L. & Janice P. Rosene,Odyssey Winery & Vineyards,6237 Cohasset Rd,Chico,CA,95973,8838,Butte,,
CA-W-16226,Rick W Sorenson & Pamela F.W. Sorenson,Wild Oak Vineyard And Winery,630 Oasis Dr,Chico,CA,95973,9785,Butte,,
CA-W-16628,"Wine Down, Llc",Wine Down Winery And Bistro,4505 Chino Hills Pkwy,Chino Hills,CA,91709,5851,San Bernardino,,
CA-W-3591,"Clarksburg Wine Company, Llc",Clarksburg Wine Company,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-16757,"M.A.C. Wines, Llc",Three Wine Company,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-2786,"River Grove Winery, Inc.",River Grove Winery,52183 Clarksburg Rd,Clarksburg,CA,95612,5025,Yolo,,
CA-W-15769,"Heringer Estates, Llc",Heringer Estates,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-908,"Bogle Vineyards, Inc.",Bogle Vineyards,37783 County Road 144,Clarksburg,CA,95612,5009,Yolo,,
CA-W-17533,"Clarksburg Winery, Inc.",Elevation Ten,35265 Willow Ave,Clarksburg,CA,95612,87,Yolo,,
CA-W-15833,Todd Taylor Wine Group Inc.,Todd Taylor Wines,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-17539,"Sacramento Wine Works, Llc",Miner's Leap Winery,54250 S River Rd,Clarksburg,CA,95612,0,Yolo,,
CA-W-17460,"Carvalho Family Winery, Llc",Carvalho Family Winery,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-15651,The Solomon Wine Company,Solomon Wine Company,35265 Willow Ave,Clarksburg,CA,95612,0,Yolo,,
CA-W-17052,"Sanam, Llc", ,16725 Dam Rd,Clearlake,CA,95422,0,Lake,,
CA-W-16277,Eyob Embaye,Lula Tej,14530 Lakeshore Dr,Clearlake,CA,95422,8100,Lake,,
CA-W-2929,"Monte Lago Vineyards & Winery, Inc.",Monte Lago Vineyards,11250 Cerrito Dr,Clearlake Oaks,CA,95423,0,Lake,,
CA-W-3583,"Shannon Ridge, Inc.",Shannon Ridge,320 Morine Ranch Rd,Clearlake Oaks,CA,95423,0,Lake,,
CA-W-3445,Karen D. Noggle & William M. Noggle, ,700 Old Long Valley Rd,Clearlake Oaks,CA,95423,9609,Lake,,
CA-W-15998,High Valley Estate Vineyards Llc, ,750 Round Mountain Rd,Clearlake Oaks,CA,95423,0,Lake,,
CA-W-3098,Brassfield Estate Winery Llc,Brassfield Estate Winery,10915 High Valley Rd,Clearlake Oaks,CA,95423,8526,Lake,,
CA-W-15962,"Clearlake Lava, Inc.",Cache Creek Vineyards,250 New Long Valley Rd,Clearlake Oaks,CA,95423,0,Lake,,
CA-W-15780,Crystal Valley Cellars Llc,Crystal Valley Cellars,11715 N Clements Rd,Clements,CA,95227,0,San Joaquin,,
CA-W-20418,Douglas Kenneth Osuterhout And Nancy Ellen Mckerrow,Ousterhout Wine,227 Treadway Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-3291,"Derbes, Llc",Derbes Wines,227 Treadway Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-17323,Ckg Partners Llc,Aldrich Browne,227 Treadway Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-3325,"K C Vintners, Llc", ,1765 Trimble Ln,Cloverdale,CA,95425,3565,Sonoma,,
CA-W-3301,"Fruitful Endeavor, Llc", ,25500 River Rd,Cloverdale,CA,95425,4300,Sonoma,,
CA-W-17041,Hillend Farms Llc,Hillend Vineyards,24415 Rich Ranch Rd,Cloverdale,CA,95425,9792,Sonoma,,
CA-W-15710,Purple Wine Production Company, ,155 Cherry Creek Rd,Cloverdale,CA,95425,3807,Sonoma,,
CA-W-1620,Treasury Wine Estates Americas Company, ,26150 Asti Rd,Cloverdale,CA,95425,0,Sonoma,,
CA-W-17248,Valdez Family Winery, ,595 Santana Dr,Cloverdale,CA,95425,4249,Sonoma,,
CA-W-2288,Jeffrey Todd Smith,Icaria Creek Winery,27750 Asti Rd,Cloverdale,CA,95425,9719,Sonoma,,
CA-W-15772,"Bluerock Vineyard, Llc",Blue Rock Vineyard,24511 Rich Ranch Rd,Cloverdale,CA,95425,9793,Sonoma,,
CA-W-2056,Wattle Creek Winery, ,25510 River Rd,Cloverdale,CA,95425,4300,Sonoma,,
CA-W-1015,"Fritz Cellars, Inc.", ,24691 Dutcher Creek Rd,Cloverdale,CA,95425,9742,Sonoma,,
CA-W-17191,"Quaking Hills Winery, Inc.",Quaking Hills Winery,25094 Asti Rd,Cloverdale,CA,95425,9700,Sonoma,,
CA-W-15489,Michall Wayne Pendleton,Pendleton Estate Vineyards & Winery,35100 Highway 128,Cloverdale,CA,95425,9435,Sonoma,,
CA-W-15272,"Ramazzotti Wines, Llc",Ramazzotti Wines,30-A Industrial Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-16609,Brasset Cellars Llc,Brasset Cellars,36050 Hwy 128,Cloverdale,CA,95425,9416,Sonoma,,
CA-W-15169,"Lone Oak Estate Winery, Llc",Lone Oak Estate Winery,36050 Hwy 128,Cloverdale,CA,95425,9416,Sonoma,,
CA-W-16841,"Bobdog, Llc", ,31969 Pine Mountain Rd,Cloverdale,CA,95425,0,Sonoma,,
CA-W-2827,Rezonja Wine Cellars, ,31969 Pine Mountain Rd,Cloverdale,CA,95425,0,Sonoma,,
CA-W-15741,William Gordon Llc,William Gordon Winery,27800 River Rd,Cloverdale,CA,95425,4116,Sonoma,,
CA-W-288,"Seghesio Wineries, Inc.", ,24035 Chianti Rd,Cloverdale,CA,95425,9780,Sonoma,,
CA-W-17505,"Kapellmeister Wine & Spirits, Llc", ,24505 Chianti Rd,Cloverdale,CA,95425,9782,Sonoma,,
CA-W-17082,"Pech Merle, Inc.",Pech Merle,24505 Chianti Rd,Cloverdale,CA,95425,9782,Sonoma,,
CA-W-15236,"J. Rickards Winery, Llc",J. Rickards Winery,24505 Chianti Rd,Cloverdale,CA,95425,9782,Sonoma,,
CA-W-15009,O. G. Linde & Sylvia Linde,Linde Vineyards,24400 Geyserville Ave,Cloverdale,CA,95425,9720,Sonoma,,
CA-W-587,Frank P. Pastori,Pastori Winery,23189 Geyserville Ave,Cloverdale,CA,95425,9724,Sonoma,,
CA-W-3651,"Peay Vineyards, Llc",Peay Vineyards,227 Treadway Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-16911,Joseph Jewell Wines Llc,Jospeh Jewell Wines,227 Treadway Dr,Cloverdale,CA,95425,0,Sonoma,,
CA-W-17316,"Ohsodunne, Inc.",Water2wine,522 Pollasky Ave,Clovis,CA,93612,1109,Fresno,,
CA-W-16343,"Iron Mountain Vineyards, Llc", ,986 S Canyon Way,Colfax,CA,95713,9221,Placer,,
CA-W-15147,Fox Barrel Cider Company,Crispin Cider Company,1213 S Auburn St,Colfax,CA,95713,0,Placer,,
CA-W-2658,"Gnekow Family Winery, Llc", ,17347 E Gawne Rd,Collegeville,CA,95215,9646,San Joaquin,,
CA-W-743,Ronald Leif Erickson,Yankee Hill Winery,11755 Coarsegold Ln,Columbia,CA,95310,0,Tuolumne,,
CA-W-16110,Olin J. Schultz,Olin Wines,975 Detroit Ave,Concord,CA,94518,2526,Contra Costa,,
CA-W-17184,"Department C Wines, Llc",Department C Wines,975 Detroit Ave,Concord,CA,94518,2526,Contra Costa,,
CA-W-15172,Sterling Albert,Sterling Albert Winery,150 Mason Cir,Concord,CA,94520,1261,Contra Costa,,
CA-W-16717,Casey Lee Cobb,Wine Mosaic,975 Detroit Ave,Concord,CA,94518,2526,Contra Costa,,
CA-W-17289,Ryan David Teeter And Sara Reed Teeter,La Folia Winery,90 Rock Creek Rd,Copperopolis,CA,95228,9250,Calaveras,,
CA-W-16088,"Lavender Ridge Vineyard, Inc",Lavender Ridge Vineyard,3030 Hunt Rd,Copperopolis,CA,95228,0,Calaveras,,
CA-W-17196,"Metate Hill, Inc.",Metate Hill Vineyards,90 Rock Creek Rd,Copperopolis,CA,95228,0,Calaveras,,
CA-W-17436,Robert Olah,Silverado Trail Winery,13419 Placid Hill Dr,Corona,CA,92883,8929,Riverside,,
CA-W-16674,Corralitos Ridge Vineyards Corporation,Corralitos Ridge Winery,681 Corralitos Ridge Rd,Corralitos,CA,95076,256,Santa Cruz,,
CA-W-3632,Ryan Beauregard,Beauregard Vineyards,496 Hames Rd,Corralitos,CA,95076,252,Santa Cruz,,
CA-W-3321,Richard & Mary Kay Alfaro,Alfaro Family Farm & Vineyards,496 Hames Rd,Corralitos,CA,95076,252,Santa Cruz,,
CA-W-3063,Strategy Partners International,Windy Oaks Estate,380 Sweetwood Way,Corralitos,CA,95076,6308,Santa Cruz,,
CA-W-3459,Jeffrey A. Dobkin & Julie G. Thompson-Dobkin,Thompkin Cellars,1954 Placentia Ave,Costa Mesa,CA,92627,5321,Orange,,
CA-W-3319,Mohamed A. Karah,Karah Estate Vineyards,1010 W Railroad Ave,Cotati,CA,94931,9626,Sonoma,,
CA-W-2757,"Burnsini Vineyards, Llc", ,19535 Hammers Ln,Cottonwood,CA,96022,8554,Tehama,,
